Word,Tag 1,Tag 2,Tag 3,South Africa,Colour,Difficulty,Length
Simone Biles,People and Characters,Sports,GYmnatists,,1,3,12
Simpsons,TV Show,,,,1,1,8
Sinkhole,Nature,,,,0,2,8
Sister Bettina,Music,South Africa,,1,1,1,14
SISTERHOOD OF THE TRAVELING PANTS,Movies,,,,1,2,33
Sistine Chapel,Geography,Landmarks,,1,0,2,14
Six-Day War,History,,,,0,2,11
Siya Kolisi,People and Characters,Sports,Rugby,,1,1,11
Skeem Saam,TV Show,,,1,1,3,10
Sky News,TV Show,,,,1,1,8
Skyrim,Games,,,,1,3,6
Slack,Companies,,,,0,1,5
Slash,People and Characters,Music,,,1,2,5
Slaughterhouse-Five,Language and Literature ,Book,,,0,3,19
Sloth,Animals,,,,0,1,5
Slumdog Millionaire,Movies,,,,1,1,19
Smallville,TV Show,,,,1,2,10
Smiley,Food and Drink,,,1,1,2,6
Smosh,People and Characters,Youtube,,,1,3,5
snoopy,People and Characters,TV Shows,,,1,1,6
Snorkelling,Sports,,,,1,2,11
Snow Leopard,Animals,,,,0,1,12
So you think you can dance,TV Show,,,,1,2,26
Soccer,Sports,,,,1,1,6
sociology,Language and Literature ,,,,0,2,9
Socrates,People and Characters,,,,0,3,8
Solitaire,Games,,,,1,1,9
Somalia,Geography,Country,,,0,1,7
Sopranos,TV Show,,,,1,2,8
South Africa,Geography,Country,,1,0,1,12
south america,Geography,,,,0,1,13
South Korea,Geography,Country,,,0,1,11
South Park,TV Show,,,,1,1,10
Soviet Union,History,,,,0,2,12
Soweto Uprising,History,South Africa,,1,0,1,15
Space Race,History,Event,,,0,2,10
Spain,Geography,Country,,,0,1,5
Spanish Flu,History,Event,,,0,2,11
spider-man 3,Movies,,,,1,1,12
Spotify,Companies,,,,1,1,7
spud,Movies,,,1,1,2,4
Spur,Companies,,,1,1,1,4
square,Math and Science,,,,0,1,6
St. Patrick's Day,Events,Holidays,,,0,2,17
Standard Bank,Companies,,,,0,1,13
Stapler,Technical,triplets,,,0,1,7
Star Trek,TV Show,,,,1,2,9
Star Wars,Movies,,,,1,1,9
Star-Nosed Mole,Animals,,,,0,2,15
Starlink,Technology,,,,0,2,8
Statue of Liberty,Geography,Landmarks,,1,0,1,17
Steers,Companies,,,,1,1,6
stenography,Technology,,,,0,3,11
STEP BROTHERS ,Movies,,,,1,1,14
step up 4,Movies,,,,1,1,9
stephen king,People and Characters,Language and Literature,,,0,2,12
Ster-Kinekor,Companies,,,,1,1,12
Steri stumpie,Food and Drink,,,1,1,1,13
Sterling Golden,People and Characters,Sports,wwe,,1,3,15
stethoscope,Technology,,,,0,2,11
Steve Biko,People and Characters,Politics,,1,0,1,10
Steve Redgrave,People and Characters,Sports,,,1,2,14
Steven Spielberg,People and Characters,Director,,,1,2,16
Stockholm,Geography,City,Capital,1,0,3,9
stokvel,Culture,,,1,1,2,7
Stone Cold Steve Austin,People and Characters,Sports,WWE,,1,2,23
Stonehenge,Geography,Landmarks,,,0,2,10
"Stop, Drop, Roll",Language and Literature ,triplets,,,0,1,16
Stranger Things,TV Show,,,,1,2,15
Street Fighter ,Games,,,,1,1,15
suez canal,Geography,Landmarks,,1,0,2,10
"Sugar, Spice and Everything Nice",Language and Literature ,,,,0,2,32
Suits,TV Show,,,,1,1,5
Sulphates,Math and Science,,,,0,2,9
sun city,Geography,,,,0,1,8
sun international,Geography,,,,0,2,17
Super Mario Bros.,Games,,,,1,1,17
Superman,People and Characters,,,,0,1,8
Superstore,TV Show,,,,1,1,10
Surfing,Sports,,,,1,1,7
Survivor,TV Show,,,,1,1,8
Sweden,Geography,Country,,,0,2,6
Sweet Caroline,Music,Lyrics,,1,1,1,14
swiss army knife,Technology,,,,0,1,16
Switzerland,Geography,Country,,,0,1,11
Sydney Opera House,Geography,Landmarks,,,0,1,18
Synchronized Swimming,Sports,,,,1,2,21
Table Tennis,Sports,,,,1,1,12
Taekwondo,Sports,,,,1,2,9
Taj Mahal,Geography,Landmarks,,1,0,1,9
Takkies,Culture,,,1,1,1,7
Taliep Petersen,People and Characters,Music,Artist,1,1,2,15
Talking to the Moon,Music,Lyrics,,,1,2,19
tamagotchi,Technology,,,,0,1,10
tarzan,People and Characters,Movie,,,1,2,6
Tata ma chance! Tata ma millions,Culture,,,1,1,2,32
Tatjana Smith,People and Characters,Sports,,,1,2,13
Tattooist of Auschwitz,Language and Literature ,Book,,,0,3,22
Ted Talk,TV Show,,,,1,2,8
Telegram,Companies,,,,0,2,8
telescope,Technology,,,,0,1,9
television,Technology,,,,0,1,10
Tennis,Sports,,,,1,1,6
tequila,Food and Drink,,,,1,1,7
Terminator,Movies,,,,1,1,10
Terracotta Army,Geography,Landmarks,,1,0,3,15
Tetris,Games,,,,1,1,6
Thabo Mbeki,People and Characters,Politics,,,0,1,11
Thailand,Geography,Country,,,0,1,8
Thanksgiving,Events,,,,0,1,12
the a-team,People and Characters,Movie,,,1,1,10
The Alchemist ,Language and Literature ,,,,0,1,14
the apostles,People and Characters,,,,0,2,12
The Avengers,Movies,,,,1,1,12
the big hole ,Geography,,,,0,1,13
the bold and the beautiful,TV Show,,,,1,1,26
The Boys,TV Show,,,,1,1,8
the british lions,People and Characters,Sports,,,1,2,17
the british open,Events,,,,0,2,16
the commonwealth games,Events,,,,0,1,22
the conguring,Movies,,,,1,2,13
the constitution ,Language and Literature ,,,1,0,1,17
the cosby show,TV Show,,,,1,1,14
the cricket world cup,Events,,,,0,1,21
the da,People and Characters,Politics,,,0,1,6
The Fast and the Furious,Movies,,,,1,1,24
The Fault in Our Stars,Language and Literature ,,,,0,2,22
the first lady,People and Characters,Politics,,,0,1,14
The Flash,Movies,,,,1,1,9
The French Open,Events,Sports,,,0,2,15
the führer,People and Characters,Politics,,,0,2,10
the garden of eden,Geography,,,,0,1,18
The Good Doctor,TV Show,,,,1,1,15
The Great Trek ,History,Event,,,0,1,15
The Hunger Games,Language and Literature ,,,,0,1,16
The Incredibles,Movies,,,,1,1,15
the indian ocean,Geography,,,,0,1,16
the internet,Technology,,,,0,1,12
the karate kid,Movies,,,,1,1,14
the kruger millions,Things,,,,1,2,19
The Last Airbender,TV Show,,,,1,2,18
The Legend of Zelda,Games,,,,1,3,19
the limpopo river,Geography,,,,0,2,17
The Lion King,Movies,,,,1,1,13
the lion sleeps tonight,Music,Lyrics,,,1,1,23
"the LION, the WITCH AND the WARDROBE",Language and Literature ,,,,0,2,36
The Little Mermaid,Movies,,,,1,1,18
the london eye,Geography,,,,0,1,14
the louvre,Geography,,,,0,1,10
The Martian,Language and Literature ,,,,0,2,11
the middle east,Geography,,,,0,1,15
The Midnight Library,Language and Literature ,,,,0,2,20
The Moon Landing,History,,,,0,1,16
the niagara falls,Geography,,,,0,1,17
the northern cape,Geography,,,,0,1,17
The Office,TV Show,,,,1,1,10
The oktoberfest,Events,,,,0,2,15
the orange river,Geography,,,,0,2,16
the oscars,Events,,,,0,1,10
the outsiders,Language and Literature ,,,1,0,2,13
the parlotones,People and Characters,Music,,,1,2,14
The penguin,TV Show,,,,1,1,11
the proteas,People and Characters,Sports,,,1,1,11
The pussycat dolls,People and Characters,Music,,,1,1,18
the pyramids,Geography,,,,0,1,12
the red sea,geography,,,,0,1,11
the serengeti,Geography,,,,0,3,13
The Shah ,People and Characters,Politics,,,0,3,9
the Shard,Geography,Landmarks,,,0,3,9
The Shining,Language and Literature ,Book,,,0,2,11
the smurfs,People and Characters,TV Show,,,1,1,10
The Subtle Art of Not Giving a F*ck,Language and Literature ,,,,0,2,35
the suez canal,Geography,,,,0,2,14
The Super Bowl,Events,,,,0,1,14
the taj mahal,Geography,,,,0,1,13
The Third Reich,History,,,,0,3,15
The Umbrella Academy,TV Show,,,,1,1,20
the vikings,People and Characters,,,,0,1,11
The Voice,TV Show,,,,1,1,9
the western cape,Geography,,,,0,2,16
the windy city,Geography,,,,0,1,14
The Wire,TV Show,,,,1,2,8
The Witcher,Games,,,,1,1,11
The wright Brothers,People and Characters,,,,0,2,19
the zambezi river,Geography,,,,0,2,17
Theresa May,People and Characters,Politics,,,0,2,11
Thermodynamics,Math and Science,,,,0,2,14
They not like us,Music,Lyrics,,,1,1,16
they were all yellow,Music,Lyrics,,,1,2,20
Thomas Edison,People and Characters,Math and Science,,,0,2,13
Thunee,Games,,,1,1,2,6
Tic-Tac-Toe,Games,,,,1,1,11
Tiger Woods,People and Characters,Sports,Golf,,1,1,11
Tim Cook,People and Characters,CEO,,,0,2,8
Timothée Chalamet,People and Characters,Movie,Actor,,1,1,17
Tiramisu,Food and Drink,Meal,,,1,3,8
Titanic,History,,,,0,1,7
TKZee,Music,Artist,,1,1,2,5
To Kill a Mockingbird,Language and Literature ,Book,,,0,2,21
"To the window, to the wall",Music,Artist,,,1,2,26
tobey maguire,People and Characters,Movie,Actor,,1,2,13
toblerone,Food and Drink,,,,1,1,9
Togo,Geography,Country,,,0,3,4
Tokoloshe,Culture,,,1,1,1,9
Tokoloshi,Culture,,,1,1,1,9
Tokyo,Geography,City,,,0,1,5
Tom Brady,People and Characters,Sports,American Football,,1,3,9
Tom Hanks,People and Characters,Actor,,,1,2,9
Tom Holland,People and Characters,Actor,,,1,1,11
Tom Yum Soup,Food and Drink,Meal,,,1,2,12
tomb raider,Games,,,,1,1,11
Tomorrowland,Events,,,,0,3,12
Tonga,Geography,Country,,,0,3,5
Tony Blair,People and Characters,Politics,,,0,2,10
Too Good at Goodbyes,Music,,,,1,2,20
Top Chef,TV Show,,,,1,2,8
Tornado,Nature,,,,0,1,7
Tortoise,Animals,,,,0,1,8
Toto Wolf,People and Characters,Sports,F1,,1,2,9
Touch Typing,Technology,,,,0,1,12
Toy Story,Movies,,,,1,1,9
Toyota,Companies,,,,0,1,6
Traffic Light,Technology,triplets,,,0,1,13
Transkei,Geography,,,,0,2,8
transvaal,Geography,,,,0,2,9
Trapezium,Math and Science,triplets,,,0,2,9
trappe van vergelyking,Language and Literature ,Book,,1,0,1,22
Treasure Island,Language and Literature ,,,,0,2,15
Treaty of Versailles,History,Event,,,0,2,20
Trench Town,Geography,Places,,1,0,2,11
trevor manuel,People and Characters,Politics,,1,0,2,13
Trevor Noah,People and Characters,TV Show,Comedian,1,1,1,11
Triangle ,Math and Science,,,,0,1,9
Triathlon,Sports,,,,1,1,9
Trifle,Food and Drink,,,,1,2,6
Trivial Pursuit,Games,Boardgame,,,1,3,15
True Detective,TV Show,,,,1,2,14
Tsotsi,Culture,,,1,1,2,6
Turing Machine,Math and Science,,,,0,3,14
Turkey,Geography,Country,,,0,1,6
Turtle,Animals,,,,0,1,6
tutankhamen,People and Characters,Politics,,,0,2,11
TV license,Things,,,,1,1,10
Twelfth Night,Language and Literature ,Plays,,,0,2,13
Twilight Zone,TV Show,,,,1,3,13
Twin Peaks,TV Show,,,,1,3,10
Twister,Games,,,,1,1,7
Two oceans marathon,Events,,,1,0,1,19
Tyla,People and Characters,Music,Artist,,1,1,4
Tymebank,Companies,,,1,0,1,8
Ubuntu,Culture,,,1,1,1,6
Uchiha Sasuke,People and Characters,Anime,,,1,3,13
ufo,Math and Science,,,,0,1,3
Ultimate Frisbee,Sports,,,,1,2,16
umhlanga rocks,Geography,Places,,,0,3,14
Umlungu,Culture,,,1,1,3,7
United Kingdom,Geography,Country,,,0,1,14
United Nations,History,Event,,,0,1,14
United States,Geography,Country,,,0,1,13
university of the western cape,Geography,Places,,1,0,1,30
UNO,Games,,,,1,1,3
Untamed,Language and Literature ,,,,0,2,7
Up the Creek,Events,,,,0,3,12
US Route 66,Geography,Places,,,0,3,11
Usain Bolt,People and Characters,Sports,Runner,,1,1,10
USB,Technology,,,,0,1,3
Uzumaki Naruto,People and Characters,Anime,TV Show,1,1,2,14
V FOR VENDETTA,Movies,,,,1,2,14
V&A Waterfront,Geography,Places,,1,0,1,14
vaalie,Culture,,,1,1,3,6
vaccine,Math and Science,,,,0,1,7
Valentine's Day,Events,,,,0,1,15
Valley of the End,Geography,Places,,,0,3,17
Vape,Technology,,,,0,1,4
Vaseline,Companies,,,,1,1,8
venezuela,Geography,,,,0,2,9
venus,Geography,,,,0,1,5
Victor Matfield,People and Characters,Sports,Rugby,,1,2,15
victoria beckham,People and Characters,Music,,,1,1,16
Victoria Falls,Geography,Landmarks,,,0,1,14
Vietnam,Geography,Country,,,0,2,7
Vietnam War,History,Wars,,,0,2,11
Vincent van Gogh,People and Characters,,,,0,1,16
Virat Kohli,People and Characters,Sports,Cricket,,1,3,11
virgin mobile,Companies,,,,1,1,13
Virus,Math and Science,,,,0,1,5
Visa,Companies,,,,0,1,4
Vladimir Lenin,People and Characters,Politics,,,0,2,14
Vodacom,Companies,,,,0,1,7
voetsek,Culture,,,1,1,1,7
voetstoots,Culture,,,1,1,2,10
Volkstaat,Geography,Places,,1,0,3,9
Volleyball,Sports,,,,1,2,10
VPN,Technology,,,,0,2,3
Vulindlela,Music,,,1,1,3,10
Vuvuzela,Culture,,,1,1,1,8
Wakanda,Language and Literature ,Places,,,0,1,7
wales,Geography,Country,,,0,1,5
Walking,Sports,,,,1,1,7
Wall Street Crash,History,,,,0,2,17
WALL-E,Movies,,,,1,2,6
Walrus,Animals,,,,0,1,6
walt disney,Geography,,,,0,1,11
War and Peace,Events,,,,0,2,13
watch me nae nae,Music,Lyrics,,,1,1,16
Water Cycle,Math and Science,triplets,,,0,1,11
Water Polo,Sports,,,,1,1,10
watermelon sugar high,Music,Lyrics,,,1,1,21
waves,Nature,,,,0,1,5
Wayde van Niekerk,People and Characters,Sports,Runner,1,1,1,17
We Are the Champions,Music,Lyrics,,,1,1,20
"We will, we will rock you",Music,Lyrics,,,1,1,25
Weasel,Animals,,,,0,1,6
Wellington,Geography,City,Capital,,0,3,10
west africa,Geography,,,,0,1,11
West Wing,TV Show,,,,1,3,9
Western Cape,Geography,,,1,0,1,12
westlife,People and Characters,Music,,,1,1,8
Westworld,TV Show,,,,1,3,9
"What is love, baby don't hurt me",Music,Lyrics,,,1,1,32
whatsapp,Companies,,,,0,1,8
Whirlpool,Nature,,,,0,1,9
Whiskey Sour,Food and Drink,Drink,,,1,2,12
White Russian,Food and Drink,Drink,,,1,2,13
Wie maak die jol vol,Culture,,,1,1,2,20
wifi,Technology,,,,0,1,4
wikipedia,Companies,,,,0,1,9
Wildebeest,Animals,,,,0,1,10
Wilderness,Geography,,,,0,1,10
Will Smith,People and Characters,Actor,,,1,1,10
William Smith,People and Characters,,,1,0,1,13
wimpy,Companies,,,,1,1,5
windhoek lager,Food and Drink,,,1,1,2,14
windsurfing,Sports,,,,1,1,11
Winnie Mandela,People and Characters,Politics,,1,0,1,14
Winston Churchill,People and Characters,Politics,,,0,1,17
Wizardz,Companies,,,,1,1,7
WNBA,People and Characters,Sports,,,1,1,4
Wolf,Animals,,,,0,1,4
Wolfgang Amadeus Mozart,People and Characters,Music,Artist,,1,2,23
wooden spoon,Things,,,,1,1,12
Woody Allen,People and Characters,Director,,,1,2,11
Woof,Language and Literature ,Phonics,,,0,1,4
Woolworths,Companies,,,,1,1,10
Worcestershire sauce,Food and Drink,,,,1,2,20
Workers’ Day,Events,,,1,0,1,12
World of Warcraft,Games,,,,1,3,17
World War I,History,Wars,,,0,1,11
World War II,History,Wars,,,0,1,12
World Wide Web,Technology,,,,0,1,14
"WP, JOU LEKKER DING",Culture,,,1,1,1,19
X-Files,TV Show,,,,1,2,7
X-ray,Technology,,,,0,1,5
xbox,Games,,,,1,1,4
xenophobia,Language and Literature ,,,,0,1,10
Xhosa,Language and Literature ,,,1,0,1,5
Xi Jinping,People and Characters,Politics,,,0,3,10
Y2K,History,,,,0,2,3
Yamaha,Companies,,,1,0,2,6
Yasis,Culture,,,1,1,2,5
Yebo,Culture,,,1,1,2,4
yellow submarine,Music,,,,1,1,16
YMCA,Music,Lyrics,,,1,1,4
you,Companies,,,,1,1,3
"You Are My Fire, My One Desire",Music,Lyrics,,,1,2,30
YoungstaCPT,People and Characters,Music,,,1,1,11
Youth Day,Events,,,1,0,1,9
Youtube,Companies,,,,0,1,7
zapiro,People and Characters,Politics,,,0,1,6
Zebra,Animals,,,,0,1,5
Zef,Culture,,,1,1,2,3
Zendaya,People and Characters,Actor,,,1,1,7
Zinc,Math and Science,,,,0,1,4
Zinedine Zidane,People and Characters,Sports,Soccer,,1,2,15
Zoe Saldana,People and Characters,Actor,Actor,,1,2,11
Zone Fitness,Companies,,,,1,1,12
zucchini,Food and Drink,,,,1,2,8
